CBSA Code,Date,AQI,Category,Defining Parameter,Number of Sites Reporting,city_ascii,state_id,state_name,lat,lng,population,density,timezone
10540,1/30/22,40,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,1/31/22,13,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,2/1/22,23,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,2/2/22,10,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,2/3/22,28,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,2/4/22,30,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,2/5/22,20,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,2/6/22,48,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,2/7/22,34,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,2/8/22,41,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,2/9/22,53,Moderate,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,2/10/22,55,Moderate,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,2/11/22,55,Moderate,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,2/12/22,47,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,2/13/22,56,Moderate,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,2/14/22,10,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,2/15/22,13,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,2/16/22,15,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,2/17/22,38,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,2/18/22,53,Moderate,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,2/19/22,26,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,2/20/22,7,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,2/21/22,10,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,2/22/22,18,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,2/23/22,22,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,2/24/22,38,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,2/25/22,58,Moderate,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,2/26/22,62,Moderate,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,2/27/22,14,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,2/28/22,6,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/1/22,9,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/2/22,12,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/3/22,9,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/4/22,12,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/5/22,20,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/6/22,40,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/7/22,48,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/8/22,23,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/9/22,18,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/10/22,30,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/11/22,55,Moderate,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/12/22,23,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/13/22,9,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/14/22,15,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/15/22,11,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/16/22,20,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/17/22,17,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/18/22,10,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/19/22,9,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/20/22,13,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/21/22,12,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/22/22,18,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/23/22,13,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/24/22,25,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/25/22,14,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/26/22,17,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/27/22,27,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/28/22,13,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/29/22,13,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/30/22,13,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10540,3/31/22,14,Good,PM2.5,1,Albany,OR,Oregon,44.6272,-123.0965,66405,1190,America/Los_Angeles
10580,1/1/22,62,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/2/22,29,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/3/22,29,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/4/22,26,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/5/22,56,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/6/22,51,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/7/22,40,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/8/22,40,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/9/22,51,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/10/22,33,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/11/22,83,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/12/22,48,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/13/22,74,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/14/22,58,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/15/22,30,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/16/22,52,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/17/22,33,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/18/22,35,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/19/22,45,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/20/22,31,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/21/22,31,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/22/22,47,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/23/22,54,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/24/22,40,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/25/22,56,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/26/22,34,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/27/22,50,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/28/22,65,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/29/22,32,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/30/22,36,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,1/31/22,60,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,2/1/22,48,Good,PM2.5,2,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,2/2/22,37,Good,Ozone,2,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,2/3/22,29,Good,Ozone,2,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,2/4/22,29,Good,Ozone,2,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,2/5/22,37,Good,Ozone,2,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,2/6/22,37,Good,Ozone,2,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,2/7/22,40,Good,PM2.5,2,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,2/8/22,52,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,2/9/22,52,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,2/10/22,45,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,2/11/22,38,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,2/12/22,35,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,2/13/22,31,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,2/14/22,36,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,2/15/22,38,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,2/16/22,57,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,2/17/22,34,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,2/18/22,37,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,2/19/22,35,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,2/20/22,38,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,2/21/22,43,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,2/22/22,43,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,2/23/22,30,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,2/24/22,33,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,2/25/22,34,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,2/26/22,41,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,2/27/22,42,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,2/28/22,37,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/1/22,39,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/2/22,43,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/3/22,37,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/4/22,40,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/5/22,52,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/6/22,54,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/7/22,35,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/8/22,41,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/9/22,36,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/10/22,58,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/11/22,61,Moderate,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/12/22,40,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/13/22,39,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/14/22,44,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/15/22,45,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/16/22,46,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/17/22,43,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/18/22,48,Good,PM2.5,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/19/22,38,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/20/22,30,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/21/22,40,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/22/22,42,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/23/22,31,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/24/22,32,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/25/22,35,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/26/22,31,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/27/22,25,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/28/22,33,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/29/22,39,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/30/22,40,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,3/31/22,38,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/1/22,34,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/2/22,43,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/3/22,38,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/4/22,38,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/5/22,43,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/6/22,43,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/7/22,37,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/8/22,39,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/9/22,34,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/10/22,30,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/11/22,38,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/12/22,44,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/13/22,61,Moderate,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/14/22,44,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/15/22,46,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/16/22,40,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/17/22,29,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/18/22,37,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/19/22,32,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/20/22,34,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/21/22,42,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/22/22,37,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/23/22,43,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/24/22,47,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/25/22,51,Moderate,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/26/22,35,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/27/22,30,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/28/22,43,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/29/22,45,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10580,4/30/22,41,Good,Ozone,3,Albany,NY,New York,42.6664,-73.7987,590823,1747,America/New_York
10740,1/1/22,9,Good,PM2.5,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/2/22,27,Good,NO2,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/3/22,62,Moderate,PM2.5,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/4/22,73,Moderate,PM2.5,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/5/22,61,Moderate,PM2.5,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/6/22,58,Moderate,PM2.5,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/7/22,68,Moderate,PM2.5,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/8/22,56,Moderate,PM2.5,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/9/22,47,Good,PM2.5,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/10/22,54,Moderate,PM2.5,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/11/22,51,Moderate,PM10,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/12/22,44,Good,PM2.5,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/13/22,72,Moderate,PM2.5,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/14/22,88,Moderate,PM10,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/15/22,51,Moderate,PM2.5,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/16/22,62,Moderate,PM2.5,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/17/22,60,Moderate,PM10,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/18/22,86,Moderate,PM10,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/19/22,37,Good,PM10,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/20/22,60,Moderate,PM2.5,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/21/22,72,Moderate,PM10,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/22/22,107,Unhealthy for Sensitive Groups,PM10,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/23/22,42,Good,PM2.5,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/24/22,59,Moderate,PM10,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/25/22,331,Hazardous,PM10,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/26/22,51,Moderate,PM10,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/27/22,57,Moderate,PM10,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/28/22,40,Good,PM2.5,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/29/22,60,Moderate,PM2.5,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/30/22,60,Moderate,PM2.5,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,1/31/22,70,Moderate,PM2.5,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,2/1/22,62,Moderate,PM10,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,2/2/22,51,Moderate,PM2.5,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,2/3/22,37,Good,PM2.5,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,2/4/22,55,Moderate,PM2.5,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,2/5/22,54,Moderate,PM2.5,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,2/6/22,55,Moderate,PM2.5,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,2/7/22,51,Moderate,PM2.5,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,2/8/22,59,Moderate,PM2.5,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,2/9/22,46,Good,PM10,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,2/10/22,44,Good,PM10,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,2/11/22,55,Moderate,PM10,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,2/12/22,44,Good,PM2.5,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,2/13/22,64,Moderate,PM2.5,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,2/14/22,63,Moderate,PM10,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
10740,2/15/22,64,Moderate,PM10,5,Albuquerque,NM,New Mexico,35.1054,-106.6465,762853,1155,America/Denver
